344.3759718,349.3801522
345.9204761,350.9264482
349.5242215,354.5293846
356.4219387,361.4258061
360.5276623,365.532983
364.6141917,369.6183433
364.9675363,369.9710158
367.712725,372.7175851
372.5974312,377.6016714
