25.8311906,30.8328764
37.9902763,42.9920431
43.2755839,48.2803799
51.3047647,56.3105538
65.1933129,70.1970122
66.1207889,71.1276354
67.6577603,72.6635485
76.9999969,81.0098826
80.2045282,85.2115089
87.9078718,92.9113716
